ibge_municipio,ubs_in_operational_source,active_ubs_cnes_st,ubs_with_recent_sia_production,active_ubs_with_recent_sia_production,sia_record_rows,sia_quantity_all_procedures,sia_approved_value,sia_competence_observations,populacao_residente,sia_reporting_coverage_pct,sia_quantity_all_procedures_per_1000,sia_quantity_per_reporting_ubs,production_interpretation,consultation_specific_status
150200,9,8,0,0,0,0.0,0.0,0,23981.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
150210,30,30,1,1,17,619.0,1628.2499999999998,1,134184.0,3.3333333333333335,4.613068622190425,619.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
150215,14,14,2,2,4,97.0,499.55,4,77079.0,14.285714285714285,1.2584491236264093,48.5,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
150220,24,23,1,1,258,1152.0,4991.000000000002,1,70394.0,4.3478260869565215,16.365031110606015,1152.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
150230,15,15,1,1,289,2188.0,10947.360000000002,2,56506.0,6.666666666666667,38.72155169362546,2188.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
150240,50,44,34,34,5634,6935.0,21722.84000000001,96,192256.0,77.27272727272727,36.07169607190413,203.97058823529412,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
150250,5,5,0,0,0,0.0,0.0,0,20757.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
150260,5,5,1,1,2066,4914.0,23695.880000000136,3,12868.0,20.0,381.87752564501085,4914.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
150270,15,14,0,0,0,0.0,0.0,0,44617.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
150275,8,8,1,1,5,58.0,73.16,1,26881.0,12.5,2.157657825229716,58.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
150276,6,5,1,1,20,20.0,4500.0,1,14036.0,20.0,1.4249073810202335,20.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
150277,7,7,0,0,0,0.0,0.0,0,19950.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
150280,8,8,1,1,21,21.0,0.0,2,33903.0,12.5,0.6194142111317582,21.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
150285,6,6,1,1,8482,27023.0,109885.05999999828,3,14117.0,16.666666666666664,1914.2169016079904,27023.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
150290,14,14,0,0,0,0.0,0.0,0,41262.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
150293,14,14,0,0,0,0.0,0.0,0,58484.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
150295,8,8,1,1,103,184.0,1840.0,3,28192.0,12.5,6.526674233825198,184.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
150300,5,4,0,0,0,0.0,0.0,0,8728.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
150304,10,9,0,0,0,0.0,0.0,0,17898.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
150307,10,10,2,2,664,778.0,3052.219999999996,6,24703.0,20.0,31.49415050803546,389.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
150309,10,10,0,0,0,0.0,0.0,0,26362.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
150310,6,5,0,0,0,0.0,0.0,0,31786.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
150320,17,15,13,13,3511,4100.0,1273.0,34,35797.0,86.66666666666667,114.5347375478392,315.38461538461536,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
150330,17,17,0,0,0,0.0,0.0,0,64831.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
150340,6,6,2,2,133,133.0,44.0,6,10325.0,33.33333333333333,12.88135593220339,66.5,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
150345,19,19,1,1,3258,3301.0,140713.7499999997,3,30329.0,5.263157894736842,108.83972435622671,3301.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
150350,5,5,0,0,0,0.0,0.0,0,30955.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
150360,25,24,0,0,0,0.0,0.0,0,123314.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
150370,11,11,2,2,122,159.0,957.5999999999988,2,49754.0,18.181818181818183,3.195722956948185,79.5,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
150375,3,3,1,1,851,851.0,5835.199999999992,3,24042.0,33.33333333333333,35.39638965144331,851.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
150380,16,13,0,0,0,0.0,0.0,0,37707.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
150390,15,13,4,4,456,456.0,716.4000000000001,6,50881.0,30.76923076923077,8.962088009276547,114.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
150400,10,10,0,0,0,0.0,0.0,0,29569.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
150405,9,9,2,2,306,306.0,7017.7999999999765,2,34353.0,22.22222222222222,8.907518993974326,153.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
150410,5,5,0,0,0,0.0,0.0,0,8115.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
150420,21,21,2,2,459,34002.0,243381.36000000004,4,266533.0,9.523809523809524,127.57144518689995,17001.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
150430,11,11,1,1,44,44.0,44.0,1,25971.0,9.090909090909092,1.6941973739940703,44.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
150440,10,9,7,7,307,307.0,102.0,14,26573.0,77.77777777777779,11.553080194182066,43.857142857142854,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
150442,20,20,4,4,527,18947.0,81137.4,12,111785.0,20.0,169.49501274768528,4736.75,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
150445,9,7,0,0,0,0.0,0.0,0,27094.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
150450,6,6,0,0,0,0.0,0.0,0,27881.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
150460,8,8,0,0,0,0.0,0.0,0,27198.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
150470,15,15,2,2,188,863.0,8062.2500000000055,4,84094.0,13.333333333333334,10.262325492900802,431.5,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
150475,12,10,1,1,192,780.0,5588.4,3,23501.0,10.0,33.19007701799923,780.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
150480,16,16,0,0,0,0.0,0.0,0,60012.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
150490,7,7,1,1,55,75.0,12150.0,2,45368.0,14.285714285714285,1.6531475930171047,75.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
150495,8,8,0,0,0,0.0,0.0,0,20478.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
150500,8,8,0,0,0,0.0,0.0,0,12806.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
150503,9,9,0,0,0,0.0,0.0,0,33638.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
150506,1,1,0,0,0,0.0,0.0,0,60732.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
150510,15,14,8,8,240,241.0,241.0,8,52229.0,57.14285714285714,4.6142947404698536,30.125,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
150520,8,7,0,0,0,0.0,0.0,0,33844.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
150530,10,10,1,1,135,316.0,3160.0,2,68294.0,10.0,4.627053621108735,316.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
150540,8,8,0,0,0,0.0,0.0,0,17855.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
150543,11,10,0,0,0,0.0,0.0,0,32467.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
150548,14,12,0,0,0,0.0,0.0,0,41097.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
150549,2,1,0,0,0,0.0,0.0,0,6885.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
150550,27,19,1,1,256,313.0,26325.0,2,105550.0,5.263157894736842,2.965419232591189,313.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
150553,27,27,0,0,0,0.0,0.0,0,267836.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
150555,5,5,0,0,0,0.0,0.0,0,6931.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
150560,5,4,1,1,43,100.0,480.44,2,8285.0,25.0,12.070006035003017,100.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
150563,7,6,0,0,0,0.0,0.0,0,12832.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
150570,7,7,0,0,0,0.0,0.0,0,24984.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
150580,16,15,0,0,0,0.0,0.0,0,62503.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
150590,17,17,0,0,0,0.0,0.0,0,40597.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
150600,9,9,0,0,0,0.0,0.0,0,35577.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
150610,6,6,0,0,0,0.0,0.0,0,10851.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
150611,2,2,1,1,1147,31755.0,93966.40000000013,3,11524.0,50.0,2755.5536272127733,31755.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
150613,18,16,1,1,225,2589.0,650.0,3,85597.0,6.25,30.246387139736203,2589.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
150616,8,7,0,0,0,0.0,0.0,0,18384.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
150618,14,12,1,1,46,46.0,0.0,1,53143.0,8.333333333333332,0.865589070997121,46.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
150619,13,12,0,0,0,0.0,0.0,0,35769.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
150620,17,17,0,0,0,0.0,0.0,0,44772.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
150630,10,10,0,0,0,0.0,0.0,0,24129.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
150635,6,5,0,0,0,0.0,0.0,0,21087.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
150640,1,1,0,0,0,0.0,0.0,0,7445.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
150650,28,24,4,4,325,326.0,132.0,7,73019.0,16.666666666666664,4.4645914077158,81.5,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
150655,1,1,1,1,21,21.0,5.0,1,20370.0,100.0,1.0309278350515465,21.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
150658,11,9,0,0,0,0.0,0.0,0,16548.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
150660,13,12,11,11,3024,6599.0,46771.58000000006,25,24624.0,91.66666666666666,267.9905782975958,599.9090909090909,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
150670,14,13,0,0,0,0.0,0.0,0,32413.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
150680,75,72,0,0,0,0.0,0.0,0,331942.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
150690,5,5,1,1,30,3853.0,11377.0,3,6116.0,20.0,629.9869195552649,3853.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
150700,14,14,1,1,1254,53565.0,145973.45000000007,3,27461.0,7.142857142857142,1950.5844652416154,53565.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
150710,9,9,0,0,0,0.0,0.0,0,16666.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
150715,8,8,0,0,0,0.0,0.0,0,21092.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
150720,19,17,16,16,3175,3364.0,16536.440000000002,46,30599.0,94.11764705882352,109.93823327559724,210.25,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
150730,19,17,0,0,0,0.0,0.0,0,65418.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
150740,10,10,7,7,1421,24082.0,80054.97000000012,14,14894.0,70.0,1616.8927084732109,3440.285714285714,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
150745,13,11,0,0,0,0.0,0.0,0,24255.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
150746,5,4,1,1,12,105.0,480.28,2,4430.0,25.0,23.702031602708804,105.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
150747,10,10,0,0,0,0.0,0.0,0,20689.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
150750,6,6,0,0,0,0.0,0.0,0,13664.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
150760,15,14,1,1,9,9.0,0.0,1,52894.0,7.142857142857142,0.17015162400272243,9.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
150770,11,11,0,0,0,0.0,0.0,0,25643.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
150775,2,2,1,1,2,2.0,11.42,1,5847.0,50.0,0.3420557550880794,2.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
150780,6,6,0,0,0,0.0,0.0,0,22576.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
150795,10,10,0,0,0,0.0,0.0,0,72493.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
150796,6,6,0,0,0,0.0,0.0,0,10400.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
150800,18,18,18,18,4053,4059.0,1960.0,39,67585.0,100.0,60.05770511208108,225.5,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
150803,14,13,0,0,0,0.0,0.0,0,28595.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
150805,8,8,1,1,33,44.0,4950.0,1,15242.0,12.5,2.8867602676814066,44.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
150808,10,9,0,0,0,0.0,0.0,0,39550.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
150810,24,23,0,0,0,0.0,0.0,0,91306.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
150812,9,9,1,1,210,210.0,11620.0,1,37972.0,11.11111111111111,5.5303908142842095,210.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
150815,7,7,0,0,0,0.0,0.0,0,43558.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
150820,14,14,2,2,674,1385.0,13354.95,4,50832.0,14.285714285714285,27.246616304689958,692.5,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
150830,25,25,2,2,896,896.0,25271.94999999997,4,58692.0,8.0,15.266135078034486,448.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
150835,11,10,0,0,0,0.0,0.0,0,15607.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
150840,15,15,1,1,728,1043.0,2539.4,2,52893.0,6.666666666666667,19.719055451572043,1043.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
160005,7,6,0,0,0,0.0,0.0,0,4673.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
160010,9,9,2,2,86,86.0,86.0,4,7943.0,22.22222222222222,10.8271433967015,43.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
160015,12,11,0,0,0,0.0,0.0,0,12847.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
160020,6,4,4,4,1482,9021.0,55219.84999999998,12,10612.0,100.0,850.0753863550698,2255.25,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
160021,3,3,1,1,5,344.0,0.0,1,4461.0,33.33333333333333,77.11275498767093,344.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
160023,7,7,0,0,0,0.0,0.0,0,6666.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
160025,7,7,7,7,62,7561.0,0.0,21,5599.0,100.0,1350.4197178067511,1080.142857142857,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
160027,10,10,0,0,0,0.0,0.0,0,35114.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
160030,40,37,17,17,2683,526010.0,1727245.8899999997,32,442933.0,45.94594594594595,1187.5610984054022,30941.764705882353,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
160040,10,9,0,0,0,0.0,0.0,0,21924.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
160050,7,6,0,0,0,0.0,0.0,0,27482.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
160053,8,7,0,0,0,0.0,0.0,0,17848.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
160055,3,3,1,1,1,9.0,46.35,1,3803.0,33.33333333333333,2.36655272153563,9.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
160060,16,16,3,3,1531,14609.0,99760.7200000001,6,107618.0,18.75,135.74866657994016,4869.666666666667,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
160070,9,9,0,0,0,0.0,0.0,0,12945.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
160080,8,8,0,0,0,0.0,0.0,0,11291.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
170025,1,1,1,1,490,2338.0,17477.710000000032,3,2576.0,100.0,907.608695652174,2338.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
170030,3,2,1,1,54,54.0,5460.299999999997,1,4497.0,50.0,12.00800533689126,54.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
170035,2,2,2,2,711,711.0,17105.549999999977,6,5147.0,100.0,138.13872158538953,355.5,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
170040,1,1,0,0,0,0.0,0.0,0,6499.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
170070,5,3,3,3,1182,3067.0,19639.669999999976,9,8802.0,100.0,348.4435355601,1022.3333333333334,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
170100,3,3,2,2,419,4357.0,30589.28000000002,4,10325.0,66.66666666666666,421.9854721549637,2178.5,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
170105,2,2,1,1,188,188.0,16460.049999999992,3,2876.0,50.0,65.36856745479832,188.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
170110,2,2,0,0,0,0.0,0.0,0,4856.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
170130,3,3,1,1,90,3789.0,9667.929999999998,3,5290.0,33.33333333333333,716.2570888468808,3789.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
170190,2,2,2,2,380,2898.0,20392.6,6,5927.0,100.0,488.94887801585963,1449.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
170200,3,3,0,0,0,0.0,0.0,0,8133.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
170210,23,23,23,23,38669,795980.0,1144493.7599999988,69,171301.0,100.0,4646.674566990269,34607.82608695652,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
170215,3,3,0,0,0,0.0,0.0,0,4310.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
170220,12,11,2,2,36,36.0,0.0,4,31918.0,18.181818181818183,1.1278902186853814,18.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
170230,1,1,1,1,54,54.0,12150.0,1,5550.0,100.0,9.72972972972973,54.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
170240,6,5,1,1,79,1262.0,6246.899999999998,3,10287.0,20.0,122.67910955574999,1262.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
170255,6,6,6,6,1723,11283.0,52385.95000000031,18,17484.0,100.0,645.3328757721345,1880.5,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
170270,2,1,1,1,6336,14580.0,70989.4099999996,3,3342.0,100.0,4362.657091561939,14580.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
170290,5,5,5,5,20289,29611.0,8091.550000000014,15,10262.0,100.0,2885.4999025531083,5922.2,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
170300,5,5,0,0,0,0.0,0.0,0,7880.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
170305,1,1,0,0,0,0.0,0.0,0,3407.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
170307,2,2,0,0,0,0.0,0.0,0,4476.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
170310,2,2,1,1,82,4994.0,5725.109999999999,1,4846.0,50.0,1030.5406520841932,4994.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
170320,1,1,1,1,155,806.0,3900.600000000001,3,4229.0,100.0,190.58879167651926,806.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
170330,2,2,0,0,0,0.0,0.0,0,4038.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
170360,1,1,0,0,0,0.0,0.0,0,1974.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
170370,2,2,2,2,332,1274.0,6306.300000000015,2,4725.0,100.0,269.6296296296296,637.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
170380,7,7,2,2,744,2724.0,24475.709999999995,4,10307.0,28.57142857142857,264.28640729601244,1362.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
170382,1,1,1,1,40,40.0,9000.0,2,1961.0,100.0,20.39775624681285,40.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
170384,1,1,0,0,0,0.0,0.0,0,8653.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
170386,3,3,2,2,714,25426.0,119564.93999999997,6,4007.0,66.66666666666666,6345.395557773895,12713.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
170388,1,1,0,0,0,0.0,0.0,0,2201.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
170389,2,2,2,2,139,730.0,15032.2,6,3318.0,100.0,220.01205545509342,365.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
170390,2,2,0,0,0,0.0,0.0,0,4847.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
