competencia_cnes,regiao_aps,uf_sigla,estado_nome,municipio_nome_aps,ibge_municipio,aps_populacao,qt_esf,qt_eap_20hs,qt_eap_30hs,qt_ecr,qt_cadastro_ecr,qt_eapp_20hs,qt_cadastro_eapp_20hs,qt_eapp_30hs,qt_cadastro_eapp_30hs,qt_esfr,qt_cadastro_esfr,qt_cadastros_ecr_eapp,aps_capacidade_equipe,cobertura_aps_pct,municipio_key
01/2021,NORDESTE,PI,PIAUI,LAGOA DO SÍTIO,220559,5198.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,134.66,lagoa_do_sitio
01/2021,NORDESTE,PI,PIAUI,LAGOINHA DO PIAUÍ,220554,2858.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,122.46,lagoinha_do_piaui
01/2021,NORDESTE,PI,PIAUI,LANDRI SALES,220560,5283.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10500.0,198.75,landri_sales
01/2021,NORDESTE,PI,PIAUI,LUÍS CORREIA,220570,30438.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52500.0,172.48,luis_correia
01/2021,NORDESTE,PI,PIAUI,LUZILÂNDIA,220580,25504.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42000.0,164.68,luzilandia
01/2021,NORDESTE,PI,PIAUI,MADEIRO,220585,8342.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14000.0,167.82,madeiro
01/2021,NORDESTE,PI,PIAUI,MANOEL EMÍDIO,220590,5351.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10500.0,196.22,manoel_emidio
01/2021,NORDESTE,PI,PIAUI,MARCOLÂNDIA,220595,8543.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14000.0,163.87,marcolandia
01/2021,NORDESTE,PI,PIAUI,MARCOS PARENTE,220600,4547.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,153.94,marcos_parente
01/2021,NORDESTE,PI,PIAUI,MASSAPÊ DO PIAUÍ,220605,6449.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10500.0,162.81,massape_do_piaui
01/2021,NORDESTE,PI,PIAUI,MATIAS OLÍMPIO,220610,10958.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17500.0,159.7,matias_olimpio
01/2021,NORDESTE,PI,PIAUI,MIGUEL ALVES,220620,33833.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49000.0,144.82,miguel_alves
01/2021,NORDESTE,PI,PIAUI,MIGUEL LEÃO,220630,1242.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,281.8,miguel_leao
01/2021,NORDESTE,PI,PIAUI,MILTON BRANDÃO,220635,6608.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10500.0,158.89,milton_brandao
01/2021,NORDESTE,PI,PIAUI,MONSENHOR GIL,220640,10564.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17500.0,165.65,monsenhor_gil
01/2021,NORDESTE,PI,PIAUI,MONSENHOR HIPÓLITO,220650,7767.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14000.0,180.24,monsenhor_hipolito
01/2021,NORDESTE,PI,PIAUI,MONTE ALEGRE DO PIAUÍ,220660,10615.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17500.0,164.86,monte_alegre_do_piaui
01/2021,NORDESTE,PI,PIAUI,MORRO CABEÇA NO TEMPO,220665,4530.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,154.52,morro_cabeca_no_tempo
01/2021,NORDESTE,PI,PIAUI,MORRO DO CHAPÉU DO PIAUÍ,220667,6811.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10500.0,154.16,morro_do_chapeu_do_piaui
01/2021,NORDESTE,PI,PIAUI,MURICI DOS PORTELAS,220669,9209.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14000.0,152.02,murici_dos_portelas
01/2021,NORDESTE,PI,PIAUI,NAZARÉ DO PIAUÍ,220670,7322.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14000.0,191.2,nazare_do_piaui
01/2021,NORDESTE,PI,PIAUI,NAZÁRIA,220672,8602.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14000.0,162.75,nazaria
01/2021,NORDESTE,PI,PIAUI,NOSSA SENHORA DE NAZARÉ,220675,4891.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,143.12,nossa_senhora_de_nazare
01/2021,NORDESTE,PI,PIAUI,NOSSA SENHORA DOS REMÉDIOS,220680,8723.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14000.0,160.49,nossa_senhora_dos_remedios
01/2021,NORDESTE,PI,PIAUI,NOVA SANTA RITA,220795,4383.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,159.7,nova_santa_rita
01/2021,NORDESTE,PI,PIAUI,NOVO ORIENTE DO PIAUÍ,220690,6556.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10500.0,160.15,novo_oriente_do_piaui
01/2021,NORDESTE,PI,PIAUI,NOVO SANTO ANTÔNIO,220695,3003.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,233.1,novo_santo_antonio
01/2021,NORDESTE,PI,PIAUI,OEIRAS,220700,37085.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66500.0,179.31,oeiras
01/2021,NORDESTE,PI,PIAUI,OLHO D'ÁGUA DO PIAUÍ,220710,2468.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,141.81,olho_d_agua_do_piaui
01/2021,NORDESTE,PI,PIAUI,PADRE MARCOS,220720,6873.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10500.0,152.77,padre_marcos
01/2021,NORDESTE,PI,PIAUI,PAES LANDIM,220730,4126.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,169.65,paes_landim
01/2021,NORDESTE,PI,PIAUI,PAJEÚ DO PIAUÍ,220735,3404.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,205.64,pajeu_do_piaui
01/2021,NORDESTE,PI,PIAUI,PALMEIRA DO PIAUÍ,220740,5036.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,138.99,palmeira_do_piaui
01/2021,NORDESTE,PI,PIAUI,PALMEIRAIS,220750,14587.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24500.0,167.95,palmeirais
01/2021,NORDESTE,PI,PIAUI,PAQUETÁ,220755,3937.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,177.8,paqueta
01/2021,NORDESTE,PI,PIAUI,PARNAGUÁ,220760,10819.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17500.0,161.75,parnagua
01/2021,NORDESTE,PI,PIAUI,PARNAÍBA,220770,153482.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154000.0,100.33,parnaiba
01/2021,NORDESTE,PI,PIAUI,PASSAGEM FRANCA DO PIAUÍ,220775,4323.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,161.92,passagem_franca_do_piaui
01/2021,NORDESTE,PI,PIAUI,PATOS DO PIAUÍ,220777,6406.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10500.0,163.9,patos_do_piaui
01/2021,NORDESTE,PI,PIAUI,PAU D'ARCO DO PIAUÍ,220779,4065.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,172.2,pau_d_arco_do_piaui
01/2021,NORDESTE,PI,PIAUI,PAULISTANA,220780,20554.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35000.0,170.28,paulistana
01/2021,NORDESTE,PI,PIAUI,PAVUSSU,220785,3669.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,190.78,pavussu
01/2021,NORDESTE,PI,PIAUI,PEDRO II,220790,38778.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52500.0,135.38,pedro_ii
01/2021,NORDESTE,PI,PIAUI,PEDRO LAURENTINO,220793,2544.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,137.57,pedro_laurentino
01/2021,NORDESTE,PI,PIAUI,PICOS,220800,78431.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133000.0,169.57,picos
01/2021,NORDESTE,PI,PIAUI,PIMENTEIRAS,220810,12139.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21000.0,172.99,pimenteiras
01/2021,NORDESTE,PI,PIAUI,PIO IX,220820,18459.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28000.0,151.68,pio_ix
01/2021,NORDESTE,PI,PIAUI,PIRACURUCA,220830,28874.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45500.0,157.58,piracuruca
01/2021,NORDESTE,PI,PIAUI,PIRIPIRI,220840,63787.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106750.0,167.35,piripiri
01/2021,NORDESTE,PI,PIAUI,PORTO,220850,12608.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21000.0,166.56,porto
01/2021,NORDESTE,PI,PIAUI,PORTO ALEGRE DO PIAUÍ,220855,2720.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,128.67,porto_alegre_do_piaui
01/2021,NORDESTE,PI,PIAUI,PRATA DO PIAUÍ,220860,3150.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,222.22,prata_do_piaui
01/2021,NORDESTE,PI,PIAUI,QUEIMADA NOVA,220865,9017.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14000.0,155.26,queimada_nova
01/2021,NORDESTE,PI,PIAUI,REDENÇÃO DO GURGUÉIA,220870,8796.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14000.0,159.16,redencao_do_gurgueia
01/2021,NORDESTE,PI,PIAUI,REGENERAÇÃO,220880,17979.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31500.0,175.2,regeneracao
01/2021,NORDESTE,PI,PIAUI,RIACHO FRIO,220885,4309.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,162.45,riacho_frio
01/2021,NORDESTE,PI,PIAUI,RIBEIRA DO PIAUÍ,220887,4488.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,155.97,ribeira_do_piaui
01/2021,NORDESTE,PI,PIAUI,RIBEIRO GONÇALVES,220890,7376.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14000.0,189.8,ribeiro_goncalves
01/2021,NORDESTE,PI,PIAUI,RIO GRANDE DO PIAUÍ,220900,6433.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10500.0,163.22,rio_grande_do_piaui
01/2021,NORDESTE,PI,PIAUI,SANTA CRUZ DO PIAUÍ,220910,6247.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10500.0,168.08,santa_cruz_do_piaui
01/2021,NORDESTE,PI,PIAUI,SANTA CRUZ DOS MILAGRES,220915,4033.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,173.56,santa_cruz_dos_milagres
01/2021,NORDESTE,PI,PIAUI,SANTA FILOMENA,220920,6254.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10500.0,167.89,santa_filomena
01/2021,NORDESTE,PI,PIAUI,SANTA LUZ,220930,5882.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10500.0,178.51,santa_luz
01/2021,NORDESTE,PI,PIAUI,SANTA ROSA DO PIAUÍ,220937,5255.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10500.0,199.8,santa_rosa_do_piaui
01/2021,NORDESTE,PI,PIAUI,SANTANA DO PIAUÍ,220935,4642.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,150.79,santana_do_piaui
01/2021,NORDESTE,PI,PIAUI,SANTO ANTÔNIO DE LISBOA,220940,6441.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10500.0,163.01,santo_antonio_de_lisboa
01/2021,NORDESTE,PI,PIAUI,SANTO ANTÔNIO DOS MILAGRES,220945,2166.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,161.58,santo_antonio_dos_milagres
01/2021,NORDESTE,PI,PIAUI,SANTO INÁCIO DO PIAUÍ,220950,3803.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,184.06,santo_inacio_do_piaui
01/2021,NORDESTE,PI,PIAUI,SÃO BRAZ DO PIAUÍ,220955,4451.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,157.26,sao_braz_do_piaui
01/2021,NORDESTE,PI,PIAUI,SÃO FÉLIX DO PIAUÍ,220960,2932.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,119.37,sao_felix_do_piaui
01/2021,NORDESTE,PI,PIAUI,SÃO FRANCISCO DE ASSIS DO PIAUÍ,220965,5779.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10500.0,181.69,sao_francisco_de_assis_do_piaui
01/2021,NORDESTE,PI,PIAUI,SÃO FRANCISCO DO PIAUÍ,220970,6420.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10500.0,163.55,sao_francisco_do_piaui
01/2021,NORDESTE,PI,PIAUI,SÃO GONÇALO DO GURGUÉIA,220975,3057.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,114.49,sao_goncalo_do_gurgueia
01/2021,NORDESTE,PI,PIAUI,SÃO GONÇALO DO PIAUÍ,220980,5030.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,139.16,sao_goncalo_do_piaui
01/2021,NORDESTE,PI,PIAUI,SÃO JOÃO DA CANABRAVA,220985,4614.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,151.71,sao_joao_da_canabrava
01/2021,NORDESTE,PI,PIAUI,SÃO JOÃO DA FRONTEIRA,220987,6064.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10500.0,173.15,sao_joao_da_fronteira
01/2021,NORDESTE,PI,PIAUI,SÃO JOÃO DA SERRA,220990,6122.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10500.0,171.51,sao_joao_da_serra
01/2021,NORDESTE,PI,PIAUI,SÃO JOÃO DA VARJOTA,220995,4848.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,144.38,sao_joao_da_varjota
01/2021,NORDESTE,PI,PIAUI,SÃO JOÃO DO ARRAIAL,220997,8038.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14000.0,174.17,sao_joao_do_arraial
01/2021,NORDESTE,PI,PIAUI,SÃO JOÃO DO PIAUÍ,221000,20662.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35000.0,169.39,sao_joao_do_piaui
01/2021,NORDESTE,PI,PIAUI,SÃO JOSÉ DO DIVINO,221005,5354.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10500.0,196.11,sao_jose_do_divino
01/2021,NORDESTE,PI,PIAUI,SÃO JOSÉ DO PEIXE,221010,3741.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,187.11,sao_jose_do_peixe
01/2021,NORDESTE,PI,PIAUI,SÃO JOSÉ DO PIAUÍ,221020,6700.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10500.0,156.71,sao_jose_do_piaui
01/2021,NORDESTE,PI,PIAUI,SÃO JULIÃO,221030,6371.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10500.0,164.8,sao_juliao
01/2021,NORDESTE,PI,PIAUI,SÃO LOURENÇO DO PIAUÍ,221035,4577.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,152.93,sao_lourenco_do_piaui
01/2021,NORDESTE,PI,PIAUI,SÃO LUIS DO PIAUÍ,221037,2646.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,132.27,sao_luis_do_piaui
01/2021,NORDESTE,PI,PIAUI,SÃO MIGUEL DA BAIXA GRANDE,221038,2454.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,142.62,sao_miguel_da_baixa_grande
01/2021,NORDESTE,PI,PIAUI,SÃO MIGUEL DO FIDALGO,221039,3038.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,115.2,sao_miguel_do_fidalgo
01/2021,NORDESTE,PI,PIAUI,SÃO MIGUEL DO TAPUIO,221040,17639.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31500.0,178.58,sao_miguel_do_tapuio
01/2021,NORDESTE,PI,PIAUI,SÃO PEDRO DO PIAUÍ,221050,14324.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24500.0,171.04,sao_pedro_do_piaui
01/2021,NORDESTE,PI,PIAUI,SÃO RAIMUNDO NONATO,221060,34877.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52500.0,150.52,sao_raimundo_nonato
01/2021,NORDESTE,PI,PIAUI,SEBASTIÃO BARROS,221062,3451.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,202.83,sebastiao_barros
01/2021,NORDESTE,PI,PIAUI,SEBASTIÃO LEAL,221063,4303.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,162.67,sebastiao_leal
01/2021,NORDESTE,PI,PIAUI,SIGEFREDO PACHECO,221065,10058.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17500.0,173.99,sigefredo_pacheco
01/2021,NORDESTE,PI,PIAUI,SIMÕES,221070,14649.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24500.0,167.24,simoes
01/2021,NORDESTE,PI,PIAUI,SIMPLÍCIO MENDES,221080,12746.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21000.0,164.75,simplicio_mendes
01/2021,NORDESTE,PI,PIAUI,SOCORRO DO PIAUÍ,221090,4563.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,153.4,socorro_do_piaui
01/2021,NORDESTE,PI,PIAUI,SUSSUAPARA,221093,6767.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10500.0,155.16,sussuapara
01/2021,NORDESTE,PI,PIAUI,TAMBORIL DO PIAUÍ,221095,2929.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,119.49,tamboril_do_piaui
01/2021,NORDESTE,PI,PIAUI,TANQUE DO PIAUÍ,221097,2773.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,126.21,tanque_do_piaui
01/2021,NORDESTE,PI,PIAUI,TERESINA,221100,868075.0,260.0,0.0,0.0,1.0,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,913500.0,105.23,teresina
01/2021,NORDESTE,PI,PIAUI,UNIÃO,221110,44569.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56000.0,125.64,uniao
01/2021,NORDESTE,PI,PIAUI,URUÇUÍ,221120,21655.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35000.0,161.62,urucui
01/2021,NORDESTE,PI,PIAUI,VALENÇA DO PIAUÍ,221130,20929.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38500.0,183.95,valenca_do_piaui
01/2021,NORDESTE,PI,PIAUI,VÁRZEA BRANCA,221135,4938.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,141.75,varzea_branca
01/2021,NORDESTE,PI,PIAUI,VÁRZEA GRANDE,221140,4386.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,159.59,varzea_grande
01/2021,NORDESTE,PI,PIAUI,VERA MENDES,221150,3080.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,227.27,vera_mendes
01/2021,NORDESTE,PI,PIAUI,VILA NOVA DO PIAUÍ,221160,2952.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,118.56,vila_nova_do_piaui
01/2021,NORDESTE,PI,PIAUI,WALL FERRAZ,221170,4471.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,156.56,wall_ferraz
01/2021,SUL,PR,PARANA,ABATIÁ,410010,7408.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,94.49,abatia
01/2021,SUL,PR,PARANA,ADRIANÓPOLIS,410020,5857.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10500.0,179.27,adrianopolis
01/2021,SUL,PR,PARANA,AGUDOS DO SUL,410030,9470.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16625.0,175.55,agudos_do_sul
01/2021,SUL,PR,PARANA,ALMIRANTE TAMANDARÉ,410040,120041.0,11.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48125.0,40.09,almirante_tamandare
01/2021,SUL,PR,PARANA,ALTAMIRA DO PARANÁ,410045,1682.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,416.17,altamira_do_parana
01/2021,SUL,PR,PARANA,ALTO PARAÍSO,412862,2685.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,130.35,alto_paraiso
01/2021,SUL,PR,PARANA,ALTO PARANÁ,410060,14859.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14000.0,94.21,alto_parana
01/2021,SUL,PR,PARANA,ALTO PIQUIRI,410070,9778.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10500.0,107.38,alto_piquiri
01/2021,SUL,PR,PARANA,ALTÔNIA,410050,22176.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21000.0,94.69,altonia
01/2021,SUL,PR,PARANA,ALVORADA DO SUL,410080,11503.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14000.0,121.7,alvorada_do_sul
01/2021,SUL,PR,PARANA,AMAPORÃ,410090,6332.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,110.54,amapora
01/2021,SUL,PR,PARANA,AMPÉRE,410100,19311.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16625.0,86.09,ampere
01/2021,SUL,PR,PARANA,ANAHY,410105,2788.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,125.53,anahy
01/2021,SUL,PR,PARANA,ANDIRÁ,410110,19926.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21000.0,105.38,andira
01/2021,SUL,PR,PARANA,ÂNGULO,410115,2930.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,119.45,angulo
01/2021,SUL,PR,PARANA,ANTONINA,410120,18949.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21000.0,110.82,antonina
01/2021,SUL,PR,PARANA,ANTÔNIO OLINTO,410130,7427.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,94.25,antonio_olinto
