ibge_municipio,ibge_municipio_7,municipio_nome_ibge,uf_sigla,phase2_eligibility,phase2_mc_score_median,phase2_mc_rank_median,phase2_mc_rank_p05,phase2_mc_rank_p95,phase2_mc_probability_top_decile
315230,3152303,Porto Firme,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
315220,3152204,Porteirinha,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
315217,3152170,Ponto dos Volantes,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
315213,3152131,Ponto Chique,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
315550,3155504,Rio Paranaíba,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
315540,3155405,Rio Novo,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
315530,3155306,Rio Manso,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
315520,3155207,Rio Espera,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
315510,3155108,Rio do Prado,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
315500,3155009,Rio Doce,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
315490,3154903,Rio Casca,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
315470,3154705,Ribeirão Vermelho,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
315450,3154507,Riacho dos Machados,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
315445,3154457,Riachinho,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
315440,3154408,Ressaquinha,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
315420,3154200,Resende Costa,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
315415,3154150,Reduto,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
315410,3154101,Recreio,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
315400,3154002,Raul Soares,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
315370,3153707,Quartel Geral,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
315710,3157104,Salto da Divisa,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
315700,3157005,Salinas,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
315690,3156908,Sacramento,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
315680,3156809,Sabinópolis,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
315660,3156601,Rubim,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
315650,3156502,Rubelita,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
315645,3156452,Rosário da Limeira,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
315640,3156403,Romaria,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
315630,3156304,Rodeiro,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
315620,3156205,Rochedo de Minas,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
315610,3156106,Ritápolis,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
315600,3156007,Rio Vermelho,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
315590,3155900,Rio Preto,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
315580,3155801,Rio Pomba,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
315570,3155702,Rio Piracicaba,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
315560,3155603,Rio Pardo de Minas,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
315810,3158102,Santa Maria do Salto,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
315800,3158003,Santa Maria de Itabira,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
315790,3157906,Santa Margarida,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
150830,1508308,Viseu,PA,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
150812,1508126,Ulianópolis,PA,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
150796,1507961,Terra Alta,PA,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
150775,1507755,Sapucaia,PA,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
315765,3157658,Santa Helena de Minas,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
315750,3157500,Santa Efigênia de Minas,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
315740,3157401,Santa Cruz do Escalvado,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
315737,3157377,Santa Cruz de Salinas,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
315733,3157336,Santa Cruz de Minas,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
315730,3157302,Santa Bárbara do Tugúrio,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
315727,3157278,Santa Bárbara do Monte Verde,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
315725,3157252,Santa Bárbara do Leste,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
315720,3157203,Santa Bárbara,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
315970,3159704,Santa Rosa da Serra,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
315960,3159605,Santa Rita do Sapucaí,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
315950,3159506,Santa Rita do Itueto,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
315940,3159407,Santa Rita de Ibitipoca,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
315935,3159357,Santa Rita de Minas,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
315930,3159308,Santa Rita de Jacutinga,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
315920,3159209,Santa Rita de Caldas,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
315910,3159100,Santana dos Montes,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
315900,3159001,Santana do Riacho,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
315890,3158904,Santana do Manhuaçu,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
315880,3158805,Santana do Jacaré,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
315870,3158706,Santana do Garambéu,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
315860,3158607,Santana do Deserto,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
315850,3158508,Santana de Pirapama,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
315830,3158300,Santana da Vargem,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
315820,3158201,Santa Maria do Suaçuí,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
316105,3161056,São Félix de Minas,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
316100,3161007,São Domingos do Prata,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
316095,3160959,São Domingos das Dores,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
316090,3160900,São Brás do Suaçuí,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
316080,3160801,São Bento Abade,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
316070,3160702,Santos Dumont,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
316060,3160603,Santo Hipólito,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
316050,3160504,Santo Antônio do Rio Abaixo,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
316045,3160454,Santo Antônio do Retiro,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
316040,3160405,Santo Antônio do Monte,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
316030,3160306,Santo Antônio do Jacinto,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
316020,3160207,Santo Antônio do Itambé,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
316010,3160108,Santo Antônio do Grama,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
316000,3160009,Santo Antônio do Aventureiro,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
315990,3159902,Santo Antônio do Amparo,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
315980,3159803,Santa Vitória,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
316240,3162401,São João da Ponte,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
316230,3162302,São João da Mata,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
316225,3162252,São João da Lagoa,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
316220,3162203,São João Batista do Glória,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
316210,3162104,São Gotardo,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
316200,3162005,São Gonçalo do Sapucaí,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
316190,3161908,São Gonçalo do Rio Abaixo,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
316180,3161809,São Gonçalo do Pará,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
316170,3161700,São Gonçalo do Abaeté,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
316165,3161650,São Geraldo do Baixio,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
316160,3161601,São Geraldo da Piedade,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
316150,3161502,São Geraldo,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
316140,3161403,São Francisco do Glória,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
316130,3161304,São Francisco de Sales,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
316120,3161205,São Francisco de Paula,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
316110,3161106,São Francisco,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
316350,3163508,São José do Jacuri,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
316340,3163409,São José do Goiabal,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
316320,3163201,São José do Alegre,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
316310,3163102,São José da Varginha,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
316300,3163003,São José da Safira,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
316295,3162955,São José da Lapa,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
316294,3162948,São José da Barra,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
316292,3162922,São Joaquim de Bicas,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
316280,3162807,São João Evangelista,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
316270,3162708,São João do Paraíso,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
316265,3162658,São João do Pacuí,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
316260,3162609,São João do Oriente,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
316257,3162575,São João do Manteninha,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
316255,3162559,São João do Manhuaçu,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
316250,3162500,São João del Rei,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
316245,3162450,São João das Missões,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
316510,3165107,São Tomás de Aquino,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
316500,3165008,São Tiago,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
316480,3164803,São Sebastião do Rio Preto,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
316470,3164704,São Sebastião do Paraíso,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
316460,3164605,São Sebastião do Oeste,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
316450,3164506,São Sebastião do Maranhão,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
316447,3164472,São Sebastião do Anta,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
316443,3164431,São Sebastião da Vargem Alegre,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
316440,3164407,São Sebastião da Bela Vista,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
316430,3164308,São Roque de Minas,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
316420,3164209,São Romão,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
316410,3164100,São Pedro do Suaçuí,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
316400,3164001,São Pedro dos Ferros,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
316390,3163904,São Pedro da União,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
316380,3163805,São Miguel do Anta,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
316360,3163607,São José do Mantimento,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
316650,3166501,Serra Azul de Minas,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
316640,3166402,Seritinga,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
316630,3166303,Sericita,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
316620,3166204,Senhora dos Remédios,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
316610,3166105,Senhora do Porto,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
316600,3166006,Senhora de Oliveira,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
316590,3165909,Senador Modestino Gonçalves,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
316570,3165701,Senador Firmino,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
316560,3165602,Senador Cortes,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
316557,3165578,Senador Amaral,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
316556,3165560,Sem-Peixe,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
316555,3165552,Setubinha,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
316550,3165503,Sardoá,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
316540,3165404,Sapucaí-Mirim,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
316530,3165305,São Vicente de Minas,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
316520,3165206,São Tomé das Letras,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
316830,3168309,Taquaraçu de Minas,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
316805,3168051,Taparuba,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
316800,3168002,Taiobeiras,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
316790,3167905,Tabuleiro,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
316780,3167806,Soledade de Minas,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
316770,3167707,Sobrália,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
316760,3167608,Simonésia,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
316750,3167509,Simão Pereira,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
316740,3167400,Silvianópolis,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
316730,3167301,Silveirânia,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
316710,3167103,Serro,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
316700,3167004,Serranos,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
316695,3166956,Serranópolis de Minas,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
316690,3166907,Serrania,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
316680,3166808,Serra do Salitre,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
316670,3166709,Serra dos Aimorés,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
317005,3170057,Ubaporanga,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
317000,3170008,Ubaí,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
316980,3169802,Turvolândia,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
316970,3169703,Turmalina,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
316960,3169604,Tupaciguara,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
316950,3169505,Tumiritinga,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
316935,3169356,Três Marias,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
316920,3169208,Tombos,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
316910,3169109,Toledo,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
316905,3169059,Tocos do Moji,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
316900,3169000,Tocantins,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
316890,3168903,Tiros,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
316880,3168804,Tiradentes,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
316860,3168606,Teófilo Otoni,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
316850,3168507,Teixeiras,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
316840,3168408,Tarumirim,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
317150,3171501,Mathias Lobato,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
317115,3171154,Vermelho Novo,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
317110,3171105,Veríssimo,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
317107,3171071,Veredinha,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
317103,3171030,Verdelândia,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
317100,3171006,Vazante,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
317090,3170909,Varzelândia,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
317080,3170800,Várzea da Palma,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
317075,3170750,Varjão de Minas,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
317065,3170651,Vargem Grande do Rio Pardo,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
317060,3170602,Vargem Bonita,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
317057,3170578,Vargem Alegre,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
317050,3170503,Urucânia,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
317047,3170479,Uruana de Minas,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
317043,3170438,União de Minas,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
317030,3170305,Umburatiba,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
320060,3200607,Aracruz,ES,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
320050,3200508,Apiacá,ES,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
320040,3200409,Anchieta,ES,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
320035,3200359,Alto Rio Novo,ES,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
320030,3200300,Alfredo Chaves,ES,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
320020,3200201,Alegre,ES,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
320016,3200169,Água Doce do Norte,ES,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
320013,3200136,Águia Branca,ES,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
320010,3200102,Afonso Cláudio,ES,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
317220,3172202,Wenceslau Braz,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
317210,3172103,Volta Grande,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
317200,3172004,Visconde do Rio Branco,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
317190,3171907,Virgolândia,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
317180,3171808,Virginópolis,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
317170,3171709,Virgínia,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
317160,3171600,Virgem da Lapa,MG,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
320220,3202207,Fundão,ES,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
320210,3202108,Ecoporanga,ES,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
320200,3202009,Dores do Rio Preto,ES,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
320190,3201902,Domingos Martins,ES,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
320180,3201803,Divino de São Lourenço,ES,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
320170,3201704,Conceição do Castelo,ES,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
320160,3201605,Conceição da Barra,ES,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
320150,3201506,Colatina,ES,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
320140,3201407,Castelo,ES,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
320120,3201209,Cachoeiro de Itapemirim,ES,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
320115,3201159,Brejetuba,ES,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
320110,3201100,Bom Jesus do Norte,ES,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
320100,3201001,Boa Esperança,ES,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
320090,3200904,Barra de São Francisco,ES,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
320080,3200805,Baixo Guandu,ES,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
320070,3200706,Atílio Vivácqua,ES,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
320332,3203320,Marataízes,ES,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
320330,3203304,Mantenópolis,ES,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
320316,3203163,Laranja da Terra,ES,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
320313,3203130,João Neiva,ES,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
320310,3203106,Jerônimo Monteiro,ES,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
320305,3203056,Jaguaré,ES,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
320300,3203007,Iúna,ES,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
