ibge_municipio_7,municipio_nome_ibge_seat,uf_sigla_ibge_seat,seat_latitude,seat_longitude,seat_category,seat_subcategory
3143906,Muriaé,MG,-21.128,-42.3704,Cidade,Sede Municipal
3144003,Mutum,MG,-19.8159,-41.4381,Cidade,Sede Municipal
3144102,Muzambinho,MG,-21.3687,-46.5225,Cidade,Sede Municipal
3144201,Nacip Raydan,MG,-18.4565,-42.2473,Cidade,Sede Municipal
3144300,Nanuque,MG,-17.839,-40.3508,Cidade,Sede Municipal
3144359,Naque,MG,-19.226,-42.3303,Cidade,Sede Municipal
3144375,Natalândia,MG,-16.5069,-46.4946,Cidade,Sede Municipal
3144409,Natércia,MG,-22.1193,-45.5126,Cidade,Sede Municipal
3144508,Nazareno,MG,-21.2167,-44.6141,Cidade,Sede Municipal
3144607,Nepomuceno,MG,-21.2331,-45.2357,Cidade,Sede Municipal
3144656,Ninheira,MG,-15.3188,-41.7554,Cidade,Sede Municipal
3144672,Nova Belém,MG,-18.4964,-41.1022,Cidade,Sede Municipal
3144706,Nova Era,MG,-19.7669,-43.0354,Cidade,Sede Municipal
3144805,Nova Lima,MG,-19.9855,-43.8474,Cidade,Sede Municipal
3144904,Nova Módica,MG,-18.4432,-41.5008,Cidade,Sede Municipal
3145000,Nova Ponte,MG,-19.1687,-47.6719,Cidade,Sede Municipal
3145059,Nova Porteirinha,MG,-15.8045,-43.299,Cidade,Sede Municipal
3145109,Nova Resende,MG,-21.1265,-46.4212,Cidade,Sede Municipal
3145208,Nova Serrana,MG,-19.8759,-44.985,Cidade,Sede Municipal
3145307,Novo Cruzeiro,MG,-17.4671,-41.8793,Cidade,Sede Municipal
3145356,Novo Oriente de Minas,MG,-17.4153,-41.2183,Cidade,Sede Municipal
3145372,Novorizonte,MG,-16.018,-42.4084,Cidade,Sede Municipal
3145406,Olaria,MG,-21.8599,-43.9368,Cidade,Sede Municipal
3145455,Olhos-d'Água,MG,-17.3988,-43.5724,Cidade,Sede Municipal
3145505,Olímpio Noronha,MG,-22.0691,-45.2631,Cidade,Sede Municipal
3145604,Oliveira,MG,-20.6971,-44.8279,Cidade,Sede Municipal
3145703,Oliveira Fortes,MG,-21.3391,-43.4569,Cidade,Sede Municipal
3145802,Onça de Pitangui,MG,-19.7303,-44.8068,Cidade,Sede Municipal
3145851,Oratórios,MG,-20.4318,-42.8055,Cidade,Sede Municipal
3145877,Orizânia,MG,-20.5057,-42.2051,Cidade,Sede Municipal
3145901,Ouro Branco,MG,-20.521,-43.6919,Cidade,Sede Municipal
3146008,Ouro Fino,MG,-22.282,-46.3694,Cidade,Sede Municipal
3146107,Ouro Preto,MG,-20.3854,-43.5036,Cidade,Sede Municipal
3146206,Ouro Verde de Minas,MG,-18.0679,-41.2698,Cidade,Sede Municipal
3146255,Padre Carvalho,MG,-16.3655,-42.5147,Cidade,Sede Municipal
3146305,Padre Paraíso,MG,-17.0759,-41.4841,Cidade,Sede Municipal
3146404,Paineiras,MG,-18.9023,-45.5356,Cidade,Sede Municipal
3146503,Pains,MG,-20.3702,-45.6629,Cidade,Sede Municipal
3146552,Pai Pedro,MG,-15.534,-43.0672,Cidade,Sede Municipal
3146602,Paiva,MG,-21.2896,-43.4152,Cidade,Sede Municipal
3146701,Palma,MG,-21.3775,-42.3181,Cidade,Sede Municipal
3146750,Palmópolis,MG,-16.7385,-40.4206,Cidade,Sede Municipal
3146909,Papagaios,MG,-19.449,-44.7477,Cidade,Sede Municipal
3147006,Paracatu,MG,-17.238,-46.8932,Cidade,Sede Municipal
3147105,Pará de Minas,MG,-19.8597,-44.6077,Cidade,Sede Municipal
3147204,Paraguaçu,MG,-21.5479,-45.737,Cidade,Sede Municipal
3147303,Paraisópolis,MG,-22.5495,-45.7802,Cidade,Sede Municipal
3147402,Paraopeba,MG,-19.2755,-44.4045,Cidade,Sede Municipal
3147501,Passabém,MG,-19.3524,-43.1383,Cidade,Sede Municipal
3147600,Passa Quatro,MG,-22.39,-44.9671,Cidade,Sede Municipal
3147709,Passa Tempo,MG,-20.6514,-44.4958,Cidade,Sede Municipal
3147808,Passa Vinte,MG,-22.2101,-44.2345,Cidade,Sede Municipal
3147907,Passos,MG,-20.7193,-46.6105,Cidade,Sede Municipal
3147956,Patis,MG,-16.0768,-44.0809,Cidade,Sede Municipal
3148004,Patos de Minas,MG,-18.6044,-46.5096,Cidade,Sede Municipal
3148103,Patrocínio,MG,-18.9439,-46.9874,Cidade,Sede Municipal
3148202,Patrocínio do Muriaé,MG,-21.1531,-42.213,Cidade,Sede Municipal
3148301,Paula Cândido,MG,-20.8739,-42.9805,Cidade,Sede Municipal
3148400,Paulistas,MG,-18.4285,-42.8689,Cidade,Sede Municipal
3148509,Pavão,MG,-17.4304,-40.9992,Cidade,Sede Municipal
3148608,Peçanha,MG,-18.548,-42.5599,Cidade,Sede Municipal
3148707,Pedra Azul,MG,-16.006,-41.2795,Cidade,Sede Municipal
3148756,Pedra Bonita,MG,-20.5236,-42.3278,Cidade,Sede Municipal
3148806,Pedra do Anta,MG,-20.5977,-42.7141,Cidade,Sede Municipal
3148905,Pedra do Indaiá,MG,-20.2567,-45.2088,Cidade,Sede Municipal
3149002,Pedra Dourada,MG,-20.8319,-42.1559,Cidade,Sede Municipal
3149101,Pedralva,MG,-22.2431,-45.466,Cidade,Sede Municipal
3149150,Pedras de Maria da Cruz,MG,-15.6052,-44.3894,Cidade,Sede Municipal
3149200,Pedrinópolis,MG,-19.2283,-47.4616,Cidade,Sede Municipal
3149309,Pedro Leopoldo,MG,-19.62,-44.0405,Cidade,Sede Municipal
3149408,Pedro Teixeira,MG,-21.7046,-43.7429,Cidade,Sede Municipal
3149507,Pequeri,MG,-21.8357,-43.121,Cidade,Sede Municipal
3149606,Pequi,MG,-19.6294,-44.6632,Cidade,Sede Municipal
3149705,Perdigão,MG,-19.9528,-45.0847,Cidade,Sede Municipal
3149804,Perdizes,MG,-19.352,-47.2943,Cidade,Sede Municipal
3149903,Perdões,MG,-21.0919,-45.09,Cidade,Sede Municipal
3149952,Periquito,MG,-19.1567,-42.2398,Cidade,Sede Municipal
3150000,Pescador,MG,-18.3556,-41.5978,Cidade,Sede Municipal
3150109,Piau,MG,-21.5091,-43.3201,Cidade,Sede Municipal
3150158,Piedade de Caratinga,MG,-19.7601,-42.077,Cidade,Sede Municipal
3150208,Piedade de Ponte Nova,MG,-20.2454,-42.7343,Cidade,Sede Municipal
3150307,Piedade do Rio Grande,MG,-21.4686,-44.1929,Cidade,Sede Municipal
3150406,Piedade dos Gerais,MG,-20.4701,-44.2242,Cidade,Sede Municipal
3150505,Pimenta,MG,-20.4803,-45.8015,Cidade,Sede Municipal
3150539,Pingo-d'Água,MG,-19.7277,-42.4098,Cidade,Sede Municipal
3150570,Pintópolis,MG,-16.0569,-45.1455,Cidade,Sede Municipal
3150604,Piracema,MG,-20.5091,-44.48,Cidade,Sede Municipal
3150703,Pirajuba,MG,-19.9077,-48.7002,Cidade,Sede Municipal
3150802,Piranga,MG,-20.6852,-43.3004,Cidade,Sede Municipal
3150901,Piranguçu,MG,-22.5279,-45.4961,Cidade,Sede Municipal
3151008,Piranguinho,MG,-22.4021,-45.5321,Cidade,Sede Municipal
3151107,Pirapetinga,MG,-21.6566,-42.3448,Cidade,Sede Municipal
3151206,Pirapora,MG,-17.3514,-44.9483,Cidade,Sede Municipal
3151305,Piraúba,MG,-21.2766,-43.0263,Cidade,Sede Municipal
3151404,Pitangui,MG,-19.6827,-44.89,Cidade,Sede Municipal
3151503,Piumhi,MG,-20.4683,-45.9611,Cidade,Sede Municipal
3151602,Planura,MG,-20.1399,-48.702,Cidade,Sede Municipal
3151701,Poço Fundo,MG,-21.7863,-45.966,Cidade,Sede Municipal
3151800,Poços de Caldas,MG,-21.7864,-46.5681,Cidade,Sede Municipal
3151909,Pocrane,MG,-19.6204,-41.6358,Cidade,Sede Municipal
3152006,Pompéu,MG,-19.2317,-45.0027,Cidade,Sede Municipal
3152105,Ponte Nova,MG,-20.4162,-42.9088,Cidade,Sede Municipal
3152131,Ponto Chique,MG,-16.6332,-45.0632,Cidade,Sede Municipal
3152170,Ponto dos Volantes,MG,-16.7528,-41.5036,Cidade,Sede Municipal
3152204,Porteirinha,MG,-15.7466,-43.0281,Cidade,Sede Municipal
3152303,Porto Firme,MG,-20.6724,-43.0847,Cidade,Sede Municipal
3152402,Poté,MG,-17.8047,-41.788,Cidade,Sede Municipal
3152501,Pouso Alegre,MG,-22.2309,-45.9361,Cidade,Sede Municipal
3152600,Pouso Alto,MG,-22.1948,-44.9725,Cidade,Sede Municipal
3152709,Prados,MG,-21.0584,-44.0782,Cidade,Sede Municipal
3152808,Prata,MG,-19.3078,-48.9271,Cidade,Sede Municipal
3152907,Pratápolis,MG,-20.7446,-46.8614,Cidade,Sede Municipal
3153004,Pratinha,MG,-19.753,-46.3819,Cidade,Sede Municipal
3153103,Presidente Bernardes,MG,-20.7688,-43.1875,Cidade,Sede Municipal
3153202,Presidente Juscelino,MG,-18.6388,-44.0599,Cidade,Sede Municipal
3153301,Presidente Kubitschek,MG,-18.6144,-43.5625,Cidade,Sede Municipal
3153400,Presidente Olegário,MG,-18.4185,-46.4201,Cidade,Sede Municipal
3153509,Alto Jequitibá,MG,-20.4221,-41.9659,Cidade,Sede Municipal
3153608,Prudente de Morais,MG,-19.4815,-44.1555,Cidade,Sede Municipal
3153707,Quartel Geral,MG,-19.2718,-45.558,Cidade,Sede Municipal
3153806,Queluzito,MG,-20.7396,-43.8849,Cidade,Sede Municipal
3153905,Raposos,MG,-19.9679,-43.8043,Cidade,Sede Municipal
3154002,Raul Soares,MG,-20.1016,-42.4527,Cidade,Sede Municipal
3154101,Recreio,MG,-21.5262,-42.4698,Cidade,Sede Municipal
3154150,Reduto,MG,-20.2409,-41.983,Cidade,Sede Municipal
3154200,Resende Costa,MG,-20.9201,-44.2357,Cidade,Sede Municipal
3154309,Resplendor,MG,-19.3239,-41.2558,Cidade,Sede Municipal
3154408,Ressaquinha,MG,-21.0625,-43.7628,Cidade,Sede Municipal
3154457,Riachinho,MG,-16.2215,-46.0016,Cidade,Sede Municipal
3154507,Riacho dos Machados,MG,-16.0052,-43.0497,Cidade,Sede Municipal
3154606,Ribeirão das Neves,MG,-19.7664,-44.0871,Cidade,Sede Municipal
3154705,Ribeirão Vermelho,MG,-21.1915,-45.0612,Cidade,Sede Municipal
3154804,Rio Acima,MG,-20.088,-43.7911,Cidade,Sede Municipal
3154903,Rio Casca,MG,-20.2261,-42.6515,Cidade,Sede Municipal
3155009,Rio Doce,MG,-20.2455,-42.895,Cidade,Sede Municipal
3155108,Rio do Prado,MG,-16.6096,-40.5705,Cidade,Sede Municipal
3155207,Rio Espera,MG,-20.8564,-43.4741,Cidade,Sede Municipal
3155306,Rio Manso,MG,-20.2661,-44.3086,Cidade,Sede Municipal
3155405,Rio Novo,MG,-21.4759,-43.1256,Cidade,Sede Municipal
3155504,Rio Paranaíba,MG,-19.1963,-46.2411,Cidade,Sede Municipal
3155603,Rio Pardo de Minas,MG,-15.6157,-42.5459,Cidade,Sede Municipal
3155702,Rio Piracicaba,MG,-19.9296,-43.1738,Cidade,Sede Municipal
3155801,Rio Pomba,MG,-21.2749,-43.1798,Cidade,Sede Municipal
3155900,Rio Preto,MG,-22.0905,-43.8281,Cidade,Sede Municipal
3156007,Rio Vermelho,MG,-18.2933,-43.0082,Cidade,Sede Municipal
3156106,Ritápolis,MG,-21.0261,-44.3192,Cidade,Sede Municipal
3156205,Rochedo de Minas,MG,-21.6297,-43.0196,Cidade,Sede Municipal
3156304,Rodeiro,MG,-21.201,-42.8652,Cidade,Sede Municipal
3156403,Romaria,MG,-18.8827,-47.5855,Cidade,Sede Municipal
3156452,Rosário da Limeira,MG,-20.9797,-42.5105,Cidade,Sede Municipal
3156502,Rubelita,MG,-16.4086,-42.2619,Cidade,Sede Municipal
3156601,Rubim,MG,-16.3752,-40.5406,Cidade,Sede Municipal
3156700,Sabará,MG,-19.89,-43.8109,Cidade,Sede Municipal
3156809,Sabinópolis,MG,-18.6658,-43.084,Cidade,Sede Municipal
3156908,Sacramento,MG,-19.8628,-47.4398,Cidade,Sede Municipal
3157005,Salinas,MG,-16.1704,-42.2903,Cidade,Sede Municipal
3157104,Salto da Divisa,MG,-15.9981,-39.9499,Cidade,Sede Municipal
3157203,Santa Bárbara,MG,-19.96,-43.4176,Cidade,Sede Municipal
3157252,Santa Bárbara do Leste,MG,-19.9781,-42.1411,Cidade,Sede Municipal
3157278,Santa Bárbara do Monte Verde,MG,-21.9587,-43.7055,Cidade,Sede Municipal
3157302,Santa Bárbara do Tugúrio,MG,-21.2462,-43.5601,Cidade,Sede Municipal
3157336,Santa Cruz de Minas,MG,-21.1201,-44.2244,Cidade,Sede Municipal
3157377,Santa Cruz de Salinas,MG,-16.0988,-41.7467,Cidade,Sede Municipal
3157401,Santa Cruz do Escalvado,MG,-20.236,-42.8142,Cidade,Sede Municipal
3157500,Santa Efigênia de Minas,MG,-18.8273,-42.4394,Cidade,Sede Municipal
3157609,Santa Fé de Minas,MG,-16.6892,-45.4137,Cidade,Sede Municipal
3157658,Santa Helena de Minas,MG,-16.938,-40.6862,Cidade,Sede Municipal
3157708,Santa Juliana,MG,-19.3106,-47.5263,Cidade,Sede Municipal
3157807,Santa Luzia,MG,-19.7703,-43.8506,Cidade,Sede Municipal
3157906,Santa Margarida,MG,-20.3843,-42.2512,Cidade,Sede Municipal
3158003,Santa Maria de Itabira,MG,-19.4492,-43.1143,Cidade,Sede Municipal
3158102,Santa Maria do Salto,MG,-16.2487,-40.1487,Cidade,Sede Municipal
3158201,Santa Maria do Suaçuí,MG,-18.1894,-42.4186,Cidade,Sede Municipal
3158300,Santana da Vargem,MG,-21.2492,-45.5068,Cidade,Sede Municipal
3158409,Santana de Cataguases,MG,-21.2869,-42.5568,Cidade,Sede Municipal
3158508,Santana de Pirapama,MG,-19.0069,-44.0412,Cidade,Sede Municipal
3158607,Santana do Deserto,MG,-21.9516,-43.1666,Cidade,Sede Municipal
3158706,Santana do Garambéu,MG,-21.6023,-44.1055,Cidade,Sede Municipal
3158805,Santana do Jacaré,MG,-20.8996,-45.1308,Cidade,Sede Municipal
3158904,Santana do Manhuaçu,MG,-20.1087,-41.9243,Cidade,Sede Municipal
3158953,Santana do Paraíso,MG,-19.3688,-42.5496,Cidade,Sede Municipal
3159001,Santana do Riacho,MG,-19.1701,-43.7163,Cidade,Sede Municipal
3159100,Santana dos Montes,MG,-20.788,-43.6914,Cidade,Sede Municipal
3159209,Santa Rita de Caldas,MG,-22.0289,-46.3375,Cidade,Sede Municipal
3159308,Santa Rita de Jacutinga,MG,-22.1489,-44.0951,Cidade,Sede Municipal
3159357,Santa Rita de Minas,MG,-19.8745,-42.133,Cidade,Sede Municipal
3159407,Santa Rita de Ibitipoca,MG,-21.5628,-43.9148,Cidade,Sede Municipal
3159506,Santa Rita do Itueto,MG,-19.3587,-41.3798,Cidade,Sede Municipal
3159605,Santa Rita do Sapucaí,MG,-22.2525,-45.704,Cidade,Sede Municipal
3159704,Santa Rosa da Serra,MG,-19.528,-45.9649,Cidade,Sede Municipal
3159803,Santa Vitória,MG,-18.8389,-50.1227,Cidade,Sede Municipal
3159902,Santo Antônio do Amparo,MG,-20.948,-44.9167,Cidade,Sede Municipal
3160009,Santo Antônio do Aventureiro,MG,-21.7583,-42.8175,Cidade,Sede Municipal
3160108,Santo Antônio do Grama,MG,-20.3152,-42.6096,Cidade,Sede Municipal
3160207,Santo Antônio do Itambé,MG,-18.4643,-43.3063,Cidade,Sede Municipal
3160306,Santo Antônio do Jacinto,MG,-16.5364,-40.1752,Cidade,Sede Municipal
3160405,Santo Antônio do Monte,MG,-20.0858,-45.2916,Cidade,Sede Municipal
3160454,Santo Antônio do Retiro,MG,-15.3412,-42.6244,Cidade,Sede Municipal
3160504,Santo Antônio do Rio Abaixo,MG,-19.2284,-43.2534,Cidade,Sede Municipal
3160603,Santo Hipólito,MG,-18.2972,-44.2219,Cidade,Sede Municipal
3160702,Santos Dumont,MG,-21.4561,-43.5528,Cidade,Sede Municipal
3160801,São Bento Abade,MG,-21.5836,-45.0739,Cidade,Sede Municipal
3160900,São Brás do Suaçuí,MG,-20.6271,-43.9511,Cidade,Sede Municipal
3160959,São Domingos das Dores,MG,-19.5275,-42.0134,Cidade,Sede Municipal
3161007,São Domingos do Prata,MG,-19.867,-42.966,Cidade,Sede Municipal
3161056,São Félix de Minas,MG,-18.5917,-41.4878,Cidade,Sede Municipal
3161106,São Francisco,MG,-15.9492,-44.8673,Cidade,Sede Municipal
3161205,São Francisco de Paula,MG,-20.7103,-44.9849,Cidade,Sede Municipal
3161304,São Francisco de Sales,MG,-19.8596,-49.7655,Cidade,Sede Municipal
3161403,São Francisco do Glória,MG,-20.7901,-42.2696,Cidade,Sede Municipal
3161502,São Geraldo,MG,-20.9227,-42.8334,Cidade,Sede Municipal
3161601,São Geraldo da Piedade,MG,-18.844,-42.2887,Cidade,Sede Municipal
3161650,São Geraldo do Baixio,MG,-18.9168,-41.3589,Cidade,Sede Municipal
3161700,São Gonçalo do Abaeté,MG,-18.3393,-45.8377,Cidade,Sede Municipal
3161809,São Gonçalo do Pará,MG,-19.9826,-44.8581,Cidade,Sede Municipal
3161908,São Gonçalo do Rio Abaixo,MG,-19.8265,-43.3597,Cidade,Sede Municipal
3162005,São Gonçalo do Sapucaí,MG,-21.8925,-45.5953,Cidade,Sede Municipal
3162104,São Gotardo,MG,-19.3107,-46.0487,Cidade,Sede Municipal
3162203,São João Batista do Glória,MG,-20.6422,-46.5061,Cidade,Sede Municipal
3162252,São João da Lagoa,MG,-16.8526,-44.3463,Cidade,Sede Municipal
3162302,São João da Mata,MG,-21.9328,-45.9277,Cidade,Sede Municipal
3162401,São João da Ponte,MG,-15.9307,-44.0078,Cidade,Sede Municipal
3162450,São João das Missões,MG,-14.8815,-44.0835,Cidade,Sede Municipal
3162500,São João del Rei,MG,-21.1358,-44.2597,Cidade,Sede Municipal
3162559,São João do Manhuaçu,MG,-20.3952,-42.1519,Cidade,Sede Municipal
3162575,São João do Manteninha,MG,-18.7261,-41.1608,Cidade,Sede Municipal
3162609,São João do Oriente,MG,-19.3403,-42.1586,Cidade,Sede Municipal
3162658,São João do Pacuí,MG,-16.5327,-44.5288,Cidade,Sede Municipal
3162708,São João do Paraíso,MG,-15.3148,-42.0154,Cidade,Sede Municipal
3162807,São João Evangelista,MG,-18.5477,-42.7648,Cidade,Sede Municipal
3162906,São João Nepomuceno,MG,-21.5407,-43.0107,Cidade,Sede Municipal
3162922,São Joaquim de Bicas,MG,-20.0453,-44.2634,Cidade,Sede Municipal
3162948,São José da Barra,MG,-20.7182,-46.3117,Cidade,Sede Municipal
3162955,São José da Lapa,MG,-19.6999,-43.9608,Cidade,Sede Municipal
3163003,São José da Safira,MG,-18.3242,-42.1463,Cidade,Sede Municipal
3163102,São José da Varginha,MG,-19.7101,-44.5576,Cidade,Sede Municipal
3163201,São José do Alegre,MG,-22.3291,-45.5264,Cidade,Sede Municipal
3163300,São José do Divino,MG,-18.4823,-41.3903,Cidade,Sede Municipal
3163409,São José do Goiabal,MG,-19.9256,-42.7077,Cidade,Sede Municipal
3163508,São José do Jacuri,MG,-18.2768,-42.6714,Cidade,Sede Municipal
3163607,São José do Mantimento,MG,-20.0034,-41.7463,Cidade,Sede Municipal
3163706,São Lourenço,MG,-22.1138,-45.0521,Cidade,Sede Municipal
3163805,São Miguel do Anta,MG,-20.7064,-42.7192,Cidade,Sede Municipal
3163904,São Pedro da União,MG,-21.1276,-46.6152,Cidade,Sede Municipal
3164001,São Pedro dos Ferros,MG,-20.1695,-42.5224,Cidade,Sede Municipal
3164100,São Pedro do Suaçuí,MG,-18.3643,-42.6009,Cidade,Sede Municipal
3164209,São Romão,MG,-16.3688,-45.07,Cidade,Sede Municipal
3164308,São Roque de Minas,MG,-20.2449,-46.3658,Cidade,Sede Municipal
3164407,São Sebastião da Bela Vista,MG,-22.1589,-45.7544,Cidade,Sede Municipal
3164431,São Sebastião da Vargem Alegre,MG,-21.0729,-42.6364,Cidade,Sede Municipal
3164472,São Sebastião do Anta,MG,-19.498,-41.9836,Cidade,Sede Municipal
3164506,São Sebastião do Maranhão,MG,-18.0844,-42.5719,Cidade,Sede Municipal
3164605,São Sebastião do Oeste,MG,-20.2747,-45.0031,Cidade,Sede Municipal
3164704,São Sebastião do Paraíso,MG,-20.9173,-46.9919,Cidade,Sede Municipal
3164803,São Sebastião do Rio Preto,MG,-19.2921,-43.1756,Cidade,Sede Municipal
3164902,São Sebastião do Rio Verde,MG,-22.2181,-44.9776,Cidade,Sede Municipal
3165008,São Tiago,MG,-20.9116,-44.5085,Cidade,Sede Municipal
3165107,São Tomás de Aquino,MG,-20.7845,-47.0985,Cidade,Sede Municipal
3165206,São Tomé das Letras,MG,-21.7224,-44.9855,Cidade,Sede Municipal
3165305,São Vicente de Minas,MG,-21.7017,-44.4422,Cidade,Sede Municipal
3165404,Sapucaí-Mirim,MG,-22.7475,-45.745,Cidade,Sede Municipal
3165503,Sardoá,MG,-18.7827,-42.3665,Cidade,Sede Municipal
3165537,Sarzedo,MG,-20.0335,-44.1445,Cidade,Sede Municipal
3165552,Setubinha,MG,-17.6007,-42.162,Cidade,Sede Municipal
3165560,Sem-Peixe,MG,-20.1012,-42.8404,Cidade,Sede Municipal
3165578,Senador Amaral,MG,-22.5936,-46.1744,Cidade,Sede Municipal
3165602,Senador Cortes,MG,-21.8009,-42.945,Cidade,Sede Municipal
3165701,Senador Firmino,MG,-20.917,-43.1004,Cidade,Sede Municipal
3165800,Senador José Bento,MG,-22.1645,-46.1777,Cidade,Sede Municipal
3165909,Senador Modestino Gonçalves,MG,-17.947,-43.225,Cidade,Sede Municipal
3166006,Senhora de Oliveira,MG,-20.7942,-43.3445,Cidade,Sede Municipal
3166105,Senhora do Porto,MG,-18.8929,-43.0839,Cidade,Sede Municipal
3166204,Senhora dos Remédios,MG,-21.0286,-43.5823,Cidade,Sede Municipal
3166303,Sericita,MG,-20.4735,-42.4817,Cidade,Sede Municipal
3166402,Seritinga,MG,-21.9083,-44.5199,Cidade,Sede Municipal
3166501,Serra Azul de Minas,MG,-18.3619,-43.1702,Cidade,Sede Municipal
3166600,Serra da Saudade,MG,-19.4399,-45.7931,Cidade,Sede Municipal
3166709,Serra dos Aimorés,MG,-17.7932,-40.2471,Cidade,Sede Municipal
3166808,Serra do Salitre,MG,-19.1128,-46.6868,Cidade,Sede Municipal
3166907,Serrania,MG,-21.5484,-46.0432,Cidade,Sede Municipal
3166956,Serranópolis de Minas,MG,-15.8107,-42.8715,Cidade,Sede Municipal
3167004,Serranos,MG,-21.8911,-44.5082,Cidade,Sede Municipal
3167103,Serro,MG,-18.6049,-43.3825,Cidade,Sede Municipal
3167202,Sete Lagoas,MG,-19.4651,-44.245,Cidade,Sede Municipal
3167301,Silveirânia,MG,-21.159,-43.2157,Cidade,Sede Municipal
3167400,Silvianópolis,MG,-22.0295,-45.8359,Cidade,Sede Municipal
3167509,Simão Pereira,MG,-21.965,-43.3137,Cidade,Sede Municipal
3167608,Simonésia,MG,-20.1233,-42.0024,Cidade,Sede Municipal
3167707,Sobrália,MG,-19.2363,-42.0972,Cidade,Sede Municipal
3167806,Soledade de Minas,MG,-22.0592,-45.0441,Cidade,Sede Municipal
3167905,Tabuleiro,MG,-21.3592,-43.2478,Cidade,Sede Municipal
3168002,Taiobeiras,MG,-15.8115,-42.2323,Cidade,Sede Municipal
3168051,Taparuba,MG,-19.7616,-41.6151,Cidade,Sede Municipal
3168101,Tapira,MG,-19.9247,-46.8224,Cidade,Sede Municipal
3168200,Tapiraí,MG,-19.8873,-46.0206,Cidade,Sede Municipal
3168309,Taquaraçu de Minas,MG,-19.6683,-43.689,Cidade,Sede Municipal
3168408,Tarumirim,MG,-19.2812,-42.0069,Cidade,Sede Municipal
3168507,Teixeiras,MG,-20.6518,-42.8566,Cidade,Sede Municipal
3168606,Teófilo Otoni,MG,-17.8647,-41.5082,Cidade,Sede Municipal
3168705,Timóteo,MG,-19.5771,-42.643,Cidade,Sede Municipal
3168804,Tiradentes,MG,-21.1077,-44.1674,Cidade,Sede Municipal
3168903,Tiros,MG,-19.002,-45.9657,Cidade,Sede Municipal
3169000,Tocantins,MG,-21.1751,-43.0199,Cidade,Sede Municipal
3169059,Tocos do Moji,MG,-22.3712,-46.0966,Cidade,Sede Municipal
3169109,Toledo,MG,-22.743,-46.3719,Cidade,Sede Municipal
3169208,Tombos,MG,-20.908,-42.0278,Cidade,Sede Municipal
3169307,Três Corações,MG,-21.6994,-45.2562,Cidade,Sede Municipal
3169356,Três Marias,MG,-18.2057,-45.228,Cidade,Sede Municipal
3169406,Três Pontas,MG,-21.3664,-45.5127,Cidade,Sede Municipal
3169505,Tumiritinga,MG,-18.9781,-41.6479,Cidade,Sede Municipal
3169604,Tupaciguara,MG,-18.6006,-48.6911,Cidade,Sede Municipal
3169703,Turmalina,MG,-17.2869,-42.7319,Cidade,Sede Municipal
3169802,Turvolândia,MG,-21.8764,-45.7869,Cidade,Sede Municipal
3169901,Ubá,MG,-21.1201,-42.9425,Cidade,Sede Municipal
3170008,Ubaí,MG,-16.2882,-44.7809,Cidade,Sede Municipal
3170057,Ubaporanga,MG,-19.6374,-42.1073,Cidade,Sede Municipal
3170107,Uberaba,MG,-19.7487,-47.9509,Cidade,Sede Municipal
3170206,Uberlândia,MG,-18.9121,-48.2567,Cidade,Sede Municipal
3170305,Umburatiba,MG,-17.255,-40.5701,Cidade,Sede Municipal
3170404,Unaí,MG,-16.3575,-46.906,Cidade,Sede Municipal
3170438,União de Minas,MG,-19.5302,-50.3369,Cidade,Sede Municipal
3170479,Uruana de Minas,MG,-16.0586,-46.2554,Cidade,Sede Municipal
3170503,Urucânia,MG,-20.3557,-42.7438,Cidade,Sede Municipal
3170529,Urucuia,MG,-16.1264,-45.7418,Cidade,Sede Municipal
3170578,Vargem Alegre,MG,-19.6071,-42.2998,Cidade,Sede Municipal
3170602,Vargem Bonita,MG,-20.329,-46.3683,Cidade,Sede Municipal
3170651,Vargem Grande do Rio Pardo,MG,-15.4037,-42.3097,Cidade,Sede Municipal
3170701,Varginha,MG,-21.5565,-45.4339,Cidade,Sede Municipal
3170750,Varjão de Minas,MG,-18.3795,-46.0307,Cidade,Sede Municipal
3170800,Várzea da Palma,MG,-17.6005,-44.734,Cidade,Sede Municipal
3170909,Varzelândia,MG,-15.7018,-44.0269,Cidade,Sede Municipal
3171006,Vazante,MG,-17.9897,-46.9005,Cidade,Sede Municipal
3171030,Verdelândia,MG,-15.5921,-43.6102,Cidade,Sede Municipal
3171071,Veredinha,MG,-17.3951,-42.738,Cidade,Sede Municipal
3171105,Veríssimo,MG,-19.6668,-48.3081,Cidade,Sede Municipal
3171154,Vermelho Novo,MG,-20.0364,-42.2667,Cidade,Sede Municipal
3171204,Vespasiano,MG,-19.6925,-43.9199,Cidade,Sede Municipal
3171303,Viçosa,MG,-20.7536,-42.8815,Cidade,Sede Municipal
3171402,Vieiras,MG,-20.8624,-42.2454,Cidade,Sede Municipal
3171501,Mathias Lobato,MG,-18.5737,-41.9156,Cidade,Sede Municipal
3171600,Virgem da Lapa,MG,-16.8039,-42.3431,Cidade,Sede Municipal
3171709,Virgínia,MG,-22.3334,-45.0932,Cidade,Sede Municipal
3171808,Virginópolis,MG,-18.8233,-42.7046,Cidade,Sede Municipal
3171907,Virgolândia,MG,-18.4755,-42.3076,Cidade,Sede Municipal
