osm_feature_id,osm_type,osm_id,name,operator,brand,latitude,longitude,source,valid_coordinates
node/12532885574,node,12532885574,Distribuidora Luz,,,-7.0791753,-41.468096,OpenStreetMap amenity=pharmacy,True
node/12532885582,node,12532885582,Farmácia e Clínica Veterinária,,,-7.0787581,-41.4677084,OpenStreetMap amenity=pharmacy,True
node/12532885604,node,12532885604,Farmácia dos Pobres,,,-7.0777919,-41.4676563,OpenStreetMap amenity=pharmacy,True
node/12532885624,node,12532885624,Atacadão dos Comprimidos,,,-7.0767799,-41.4683905,OpenStreetMap amenity=pharmacy,True
node/12532885665,node,12532885665,Distribuidora Pagmenos,,,-7.0771055,-41.4687932,OpenStreetMap amenity=pharmacy,True
node/12532885718,node,12532885718,Drogaria FarmaLife,,,-7.0840147,-41.4696639,OpenStreetMap amenity=pharmacy,True
node/12532885822,node,12532885822,Drogarias Farmáxima,,Drogarias Farmáxima,-7.0759806,-41.4777408,OpenStreetMap amenity=pharmacy,True
node/12532885917,node,12532885917,Droga Júnior,,,-7.0788705,-41.4812771,OpenStreetMap amenity=pharmacy,True
node/12532885995,node,12532885995,Disnomed,,,-7.0835255,-41.4631882,OpenStreetMap amenity=pharmacy,True
node/12532886075,node,12532886075,A Fórmula,,,-7.0845709,-41.472863,OpenStreetMap amenity=pharmacy,True
node/12532886077,node,12532886077,Drogaria Nossa Senhora do Carmo,,,-7.0849611,-41.4749191,OpenStreetMap amenity=pharmacy,True
node/12532886102,node,12532886102,Farmácia Popular do Brasil - Unidade Picos,,,-7.0847653,-41.4716736,OpenStreetMap amenity=pharmacy,True
node/12532886107,node,12532886107,Drogasil,,,-7.0846767,-41.4707711,OpenStreetMap amenity=pharmacy,True
node/12532886120,node,12532886120,Farmácia Pague Menos,,,-7.0842306,-41.4702357,OpenStreetMap amenity=pharmacy,True
node/12532886229,node,12532886229,Piauí Farma,,,-7.0861676,-41.4711582,OpenStreetMap amenity=pharmacy,True
node/12533332392,node,12533332392,Drogaria Catarinense,,,-26.9114373,-49.0915994,OpenStreetMap amenity=pharmacy,True
node/12539901445,node,12539901445,Ligafarma Sede Administrativa,,,-22.2179536,-45.9164554,OpenStreetMap amenity=pharmacy,True
node/12542884782,node,12542884782,Drogaria São Domingos,,,-21.7861842,-46.564813,OpenStreetMap amenity=pharmacy,True
node/12543697362,node,12543697362,Farmavip,Rede Farmavip,,-22.7452033,-47.6621278,OpenStreetMap amenity=pharmacy,True
node/12544932649,node,12544932649,Poupafarma,,,-12.9637106,-38.5008656,OpenStreetMap amenity=pharmacy,True
node/12548958367,node,12548958367,Super Popular,,,-26.9233794,-49.0640995,OpenStreetMap amenity=pharmacy,True
node/12549134333,node,12549134333,Drogaria Siao,,,-12.9133267,-38.4699504,OpenStreetMap amenity=pharmacy,True
node/12549192628,node,12549192628,Farmácia,,,-12.9135336,-38.4699314,OpenStreetMap amenity=pharmacy,True
node/12549290070,node,12549290070,,,,-22.9214739,-43.185708,OpenStreetMap amenity=pharmacy,True
node/12549729194,node,12549729194,Drogaria Alencar,,,2.8312201,-60.7320011,OpenStreetMap amenity=pharmacy,True
node/12554835307,node,12554835307,Farmavida,,,-14.8586812,-39.6583861,OpenStreetMap amenity=pharmacy,True
node/12556960371,node,12556960371,Luísa,,,-14.8670419,-39.5898342,OpenStreetMap amenity=pharmacy,True
node/12556960378,node,12556960378,São Rafael,,,-14.8661682,-39.5900904,OpenStreetMap amenity=pharmacy,True
node/12557334762,node,12557334762,Estrela,,,-14.8660749,-39.5901494,OpenStreetMap amenity=pharmacy,True
node/12557334764,node,12557334764,Super Popular,,,-14.8657807,-39.5898503,OpenStreetMap amenity=pharmacy,True
node/12559374437,node,12559374437,Bifarma,,,-23.5377064,-46.7766492,OpenStreetMap amenity=pharmacy,True
node/12559467692,node,12559467692,Farmavida,,,-27.4978628,-54.1034931,OpenStreetMap amenity=pharmacy,True
node/12559467697,node,12559467697,Tchê FARMÁCIAS,,,-27.4978088,-54.1015306,OpenStreetMap amenity=pharmacy,True
node/12559467698,node,12559467698,Farmácias Associadas de Crissiumal / Matriz,,,-27.4979413,-54.1011083,OpenStreetMap amenity=pharmacy,True
node/12559468216,node,12559468216,Associadas,,,-27.4956464,-54.0981254,OpenStreetMap amenity=pharmacy,True
node/12560030368,node,12560030368,Farmácia São João,,Farmácia São João,-30.1577066,-51.1622778,OpenStreetMap amenity=pharmacy,True
node/12560282531,node,12560282531,Farmácia de Minas Oswaldo Bernardino,Secretaria de Saúde do Estado de Minas Gerais,,-16.1586833,-42.2902382,OpenStreetMap amenity=pharmacy,True
node/12569390642,node,12569390642,Master Farma,,,-25.8564003,-52.5347064,OpenStreetMap amenity=pharmacy,True
node/12569390643,node,12569390643,Piva Farma,,,-25.8553696,-52.534543,OpenStreetMap amenity=pharmacy,True
node/12569390644,node,12569390644,Pan Farma,,,-25.854957,-52.5339136,OpenStreetMap amenity=pharmacy,True
node/12569390645,node,12569390645,Mari Farma,,,-25.8559855,-52.5336304,OpenStreetMap amenity=pharmacy,True
node/12569390646,node,12569390646,Farmácias Brava,,,-25.8557466,-52.5327224,OpenStreetMap amenity=pharmacy,True
node/12569390647,node,12569390647,Farmácias Brasil Poupa Lar,,,-25.8564721,-52.5327425,OpenStreetMap amenity=pharmacy,True
node/12569390648,node,12569390648,Farmácias Mais Saúde,,,-25.856173,-52.5310691,OpenStreetMap amenity=pharmacy,True
node/12569390649,node,12569390649,Drogamais,,,-25.8561366,-52.5305237,OpenStreetMap amenity=pharmacy,True
node/12569390650,node,12569390650,Hiperfarma,,,-25.8561544,-52.5285397,OpenStreetMap amenity=pharmacy,True
node/12569390651,node,12569390651,Drogarias Farmagnus,,,-25.8555982,-52.5267075,OpenStreetMap amenity=pharmacy,True
node/12569767909,node,12569767909,São Lucas,,,-14.8084038,-39.4749083,OpenStreetMap amenity=pharmacy,True
node/12572803568,node,12572803568,DROGARIA ROCHA,,,-8.187728,-43.7919315,OpenStreetMap amenity=pharmacy,True
node/12580577282,node,12580577282,Farmácia Gota Mais,,,-3.728368,-38.5275317,OpenStreetMap amenity=pharmacy,True
node/12582078801,node,12582078801,Drogal,,,-22.9512606,-47.1881441,OpenStreetMap amenity=pharmacy,True
node/12586232487,node,12586232487,FARMACIA,,,-7.0040064,-42.1170792,OpenStreetMap amenity=pharmacy,True
node/12586241756,node,12586241756,FARMA SILVA,,,-7.0071045,-42.1224878,OpenStreetMap amenity=pharmacy,True
node/12586241916,node,12586241916,Drogalima,,,-7.0149738,-42.1188999,OpenStreetMap amenity=pharmacy,True
node/12586241991,node,12586241991,Farmácias Santana,,,-7.009322,-42.126592,OpenStreetMap amenity=pharmacy,True
node/12586242018,node,12586242018,Drogaria Farma Vida,,,-7.0137575,-42.1236588,OpenStreetMap amenity=pharmacy,True
node/12586242081,node,12586242081,Oeiras Farma,,,-7.0105042,-42.1291512,OpenStreetMap amenity=pharmacy,True
node/12586242114,node,12586242114,Drogaria Biofarma,,,-7.0143636,-42.1278376,OpenStreetMap amenity=pharmacy,True
node/12586242136,node,12586242136,Farmácia Pague Menos,,,-7.0144375,-42.1297205,OpenStreetMap amenity=pharmacy,True
node/12586242151,node,12586242151,Drogaria Horizonte,,,-7.0127895,-42.1302251,OpenStreetMap amenity=pharmacy,True
node/12586242216,node,12586242216,Farmácia Santana 24 Horas,,,-7.0151141,-42.1254307,OpenStreetMap amenity=pharmacy,True
node/12586242228,node,12586242228,Farmácia Santos,,,-7.015067,-42.1266477,OpenStreetMap amenity=pharmacy,True
node/12586242257,node,12586242257,Drogaria Santa Clara,,,-7.016105,-42.1281029,OpenStreetMap amenity=pharmacy,True
node/12586242262,node,12586242262,Bigfort,,,-7.0151943,-42.1293686,OpenStreetMap amenity=pharmacy,True
node/12586242274,node,12586242274,Drogaria EFarma,,,-7.0161617,-42.1291221,OpenStreetMap amenity=pharmacy,True
node/12586242327,node,12586242327,FARMÁCIA DO TRABALHADOR OEIRENSE,,,-7.0161848,-42.1308815,OpenStreetMap amenity=pharmacy,True
node/12586242428,node,12586242428,DROGARIA VIEIRA,,,-7.0180208,-42.1395195,OpenStreetMap amenity=pharmacy,True
node/12587714037,node,12587714037,Farmácia genesis,,,-22.2958788,-48.5534788,OpenStreetMap amenity=pharmacy,True
node/12587967044,node,12587967044,Rede Inova,,,-20.3279101,-40.3926182,OpenStreetMap amenity=pharmacy,True
node/12590208384,node,12590208384,Farmácia,,,-12.9136726,-38.4697018,OpenStreetMap amenity=pharmacy,True
node/12590242569,node,12590242569,,,,-12.9134448,-38.4697195,OpenStreetMap amenity=pharmacy,True
node/12590513265,node,12590513265,Droga Raia,,Droga Raia,-26.2871097,-48.9006293,OpenStreetMap amenity=pharmacy,True
node/12591840728,node,12591840728,,,,-19.9344178,-44.0991446,OpenStreetMap amenity=pharmacy,True
node/12592480391,node,12592480391,,,,-19.9372119,-44.1015377,OpenStreetMap amenity=pharmacy,True
node/12592480481,node,12592480481,,,,-19.938763,-44.1032028,OpenStreetMap amenity=pharmacy,True
node/12596221046,node,12596221046,Farmácia São Paulo,,,-23.5834659,-46.6759305,OpenStreetMap amenity=pharmacy,True
node/12598773762,node,12598773762,Farmácia Sindical,,,-8.0591358,-34.880789,OpenStreetMap amenity=pharmacy,True
node/12600485944,node,12600485944,Farmácia Far Melhor,,,-10.0734461,-38.3488058,OpenStreetMap amenity=pharmacy,True
node/12600486594,node,12600486594,Farmácia São José,,,-10.0723589,-38.3489533,OpenStreetMap amenity=pharmacy,True
node/12600488511,node,12600488511,,,,-10.0757971,-38.3470738,OpenStreetMap amenity=pharmacy,True
node/12600488691,node,12600488691,,,,-10.183756,-38.1988063,OpenStreetMap amenity=pharmacy,True
node/12600491226,node,12600491226,Farmácia do Povo,,,-10.0729291,-38.3484385,OpenStreetMap amenity=pharmacy,True
node/12602294758,node,12602294758,Farmacosme,,,-1.3113291,-48.3005261,OpenStreetMap amenity=pharmacy,True
node/12604134879,node,12604134879,Farmácia Vitalfarma Manipulação,,,-23.8715735,-53.8977725,OpenStreetMap amenity=pharmacy,True
node/12608492461,node,12608492461,Farmácia Del Pupo,,,-20.3424281,-40.3893827,OpenStreetMap amenity=pharmacy,True
node/12608942750,node,12608942750,Farmes,,,-20.341023,-40.382954,OpenStreetMap amenity=pharmacy,True
node/12608942751,node,12608942751,Ultra Popular,,,-20.3409434,-40.3829315,OpenStreetMap amenity=pharmacy,True
node/12608942752,node,12608942752,Pague Menos,,Pague Menos,-20.3408504,-40.3829051,OpenStreetMap amenity=pharmacy,True
node/12612913468,node,12612913468,São João,,São João,-29.224805,-51.3404309,OpenStreetMap amenity=pharmacy,True
node/12613249352,node,12613249352,Drogasil,,,-8.5048575,-35.006142,OpenStreetMap amenity=pharmacy,True
node/12613250947,node,12613250947,Farmácia,,,-8.5058937,-35.001194,OpenStreetMap amenity=pharmacy,True
node/12613959021,node,12613959021,Pacheco,,Pacheco,-20.3309071,-40.3639192,OpenStreetMap amenity=pharmacy,True
node/12615738466,node,12615738466,Droga Rápida,,,-25.4317934,-49.2746229,OpenStreetMap amenity=pharmacy,True
node/12615921610,node,12615921610,Farmácia Gonçalves,,,-10.3364446,-38.4194963,OpenStreetMap amenity=pharmacy,True
node/12617112196,node,12617112196,Drogaria Vitta,,,-16.690021,-49.2830052,OpenStreetMap amenity=pharmacy,True
node/12617112197,node,12617112197,Drogaria Vitta,,,-16.7348161,-49.2582257,OpenStreetMap amenity=pharmacy,True
node/12619104886,node,12619104886,Drogaria Mantiqueira,Centileu Toledo,,-22.8257272,-45.6659866,OpenStreetMap amenity=pharmacy,True
node/12619341213,node,12619341213,Farmácias Associadas,,,-29.2250834,-51.3410742,OpenStreetMap amenity=pharmacy,True
node/12623288724,node,12623288724,Farmácia Brito,,,-12.2348267,-38.9770283,OpenStreetMap amenity=pharmacy,True
node/12623467403,node,12623467403,Farmácia Brito,,,-12.2348302,-38.9769508,OpenStreetMap amenity=pharmacy,True
node/12628904391,node,12628904391,,,,-8.1192495,-35.2961873,OpenStreetMap amenity=pharmacy,True
node/12628904392,node,12628904392,,,,-8.1193231,-35.2961649,OpenStreetMap amenity=pharmacy,True
node/12633474901,node,12633474901,Pague Menos,,,-8.7471281,-63.877638,OpenStreetMap amenity=pharmacy,True
node/12633998664,node,12633998664,Drogafarma,,,-19.9469269,-44.1694341,OpenStreetMap amenity=pharmacy,True
node/12634034407,node,12634034407,Drogaria São Paulo,,Drogaria São Paulo,-12.241441,-38.9476076,OpenStreetMap amenity=pharmacy,True
node/12635824735,node,12635824735,São João,,São João,-28.2795636,-52.7812878,OpenStreetMap amenity=pharmacy,True
node/12635912059,node,12635912059,Feliz Farma,,,-23.6693949,-46.5063214,OpenStreetMap amenity=pharmacy,True
node/12639010528,node,12639010528,Drogaria Ramos,,,-9.3961603,-40.5036197,OpenStreetMap amenity=pharmacy,True
node/12639040158,node,12639040158,Paguemenos,,,-9.3961368,-40.5022858,OpenStreetMap amenity=pharmacy,True
node/12640975467,node,12640975467,Farmácia Bahia Brasil,,,-12.4156865,-41.770006,OpenStreetMap amenity=pharmacy,True
node/12641219047,node,12641219047,Drogaria Portal Farma,,,-21.2496917,-50.3177142,OpenStreetMap amenity=pharmacy,True
node/12641500701,node,12641500701,Drogapi Farmacia de Manipulação,,,-22.7266324,-47.6455386,OpenStreetMap amenity=pharmacy,True
node/12646025601,node,12646025601,Farmácia Regiane,,,-22.8835063,-43.4263784,OpenStreetMap amenity=pharmacy,True
node/12646589965,node,12646589965,Pacheco,,Pacheco,-22.9204432,-43.1769539,OpenStreetMap amenity=pharmacy,True
node/12646714806,node,12646714806,Farmácia Mais Popular,Arlindo de Lima Soares,,-28.2543439,-54.0129054,OpenStreetMap amenity=pharmacy,True
node/12648401152,node,12648401152,Drogasil,,Drogasil,-2.5178428,-44.2568401,OpenStreetMap amenity=pharmacy,True
node/12648401154,node,12648401154,Garrido,,,-2.5178499,-44.2567652,OpenStreetMap amenity=pharmacy,True
node/12650683942,node,12650683942,Drogaria São Paulo,,Drogaria São Paulo,-23.5946344,-46.7076,OpenStreetMap amenity=pharmacy,True
node/12650718251,node,12650718251,Drogarias Viva Bem sempre esteve alí,,,-22.8822675,-43.3308531,OpenStreetMap amenity=pharmacy,True
node/12650718354,node,12650718354,City Farma,,,-22.8823086,-43.2760289,OpenStreetMap amenity=pharmacy,True
node/12653016122,node,12653016122,Farmácia Progresso,,,-23.5119362,-51.6978218,OpenStreetMap amenity=pharmacy,True
node/12659385798,node,12659385798,Farmanutri,,,-12.9659848,-39.2580718,OpenStreetMap amenity=pharmacy,True
node/12660891500,node,12660891500,Arte de Curar,,,-22.2352079,-43.1020308,OpenStreetMap amenity=pharmacy,True
node/12662867452,node,12662867452,,,,-12.8075726,-41.3319959,OpenStreetMap amenity=pharmacy,True
node/12663568518,node,12663568518,Panvel,,,-29.6293428,-50.8336358,OpenStreetMap amenity=pharmacy,True
node/12663663613,node,12663663613,,,,-12.7964798,-41.3275137,OpenStreetMap amenity=pharmacy,True
node/12676233179,node,12676233179,Drogal,,,-23.578246,-48.0341694,OpenStreetMap amenity=pharmacy,True
node/12681046261,node,12681046261,Raia,,,-19.8979182,-44.0064866,OpenStreetMap amenity=pharmacy,True
node/12682012915,node,12682012915,Droga Raia,,Droga Raia,-19.9353431,-43.9253137,OpenStreetMap amenity=pharmacy,True
node/12688018605,node,12688018605,Araújo,,,-19.9079704,-43.95963,OpenStreetMap amenity=pharmacy,True
node/12695085975,node,12695085975,Ultra popular,,,-23.5386103,-46.6519062,OpenStreetMap amenity=pharmacy,True
node/12700665850,node,12700665850,Drogaria LagunaFarma,,,-19.3735861,-40.0586807,OpenStreetMap amenity=pharmacy,True
node/12702772905,node,12702772905,Farma Colombo,,,-23.6176893,-48.0632613,OpenStreetMap amenity=pharmacy,True
node/12708175151,node,12708175151,,,,-1.4282555,-48.472024,OpenStreetMap amenity=pharmacy,True
node/12708175154,node,12708175154,,,,-1.4257547,-48.470335,OpenStreetMap amenity=pharmacy,True
node/12708203774,node,12708203774,,,,-1.4292858,-48.4727336,OpenStreetMap amenity=pharmacy,True
node/12708212965,node,12708212965,,,,-1.426947,-48.4712101,OpenStreetMap amenity=pharmacy,True
node/12708222623,node,12708222623,,,,-1.4290434,-48.4730667,OpenStreetMap amenity=pharmacy,True
node/12717374989,node,12717374989,Drogarias Nazaré,,,-3.0682884,-59.9532899,OpenStreetMap amenity=pharmacy,True
node/12719491577,node,12719491577,Drogaria Araujo,,Drogaria Araujo,-19.9626853,-44.1599035,OpenStreetMap amenity=pharmacy,True
node/12729246265,node,12729246265,Drogaria Cristal,,,-22.9083687,-43.1092718,OpenStreetMap amenity=pharmacy,True
node/12729258546,node,12729258546,Drogaria Cristal - Itaipu,,,-22.9434959,-43.0301195,OpenStreetMap amenity=pharmacy,True
node/12730664534,node,12730664534,Farmácia Preço Popular,,Farmácia Preço Popular,-26.8862919,-49.0836257,OpenStreetMap amenity=pharmacy,True
node/12732034246,node,12732034246,Drogaria São Paulo,,Drogaria São Paulo,-23.6019021,-46.5482217,OpenStreetMap amenity=pharmacy,True
node/12737041092,node,12737041092,Drogaria Mais Popular,,,-19.9473943,-44.1354802,OpenStreetMap amenity=pharmacy,True
node/12739459141,node,12739459141,Drogaria Nordeste,,,2.8105835,-60.7467843,OpenStreetMap amenity=pharmacy,True
node/12743544151,node,12743544151,Drogarias Ultra Popular,,,-22.5361222,-55.7315406,OpenStreetMap amenity=pharmacy,True
node/12745908056,node,12745908056,Droga Raia,,Droga Raia,-22.8033377,-42.9810095,OpenStreetMap amenity=pharmacy,True
node/12748754395,node,12748754395,Venancio,,,-22.9345979,-43.3356825,OpenStreetMap amenity=pharmacy,True
node/12748762874,node,12748762874,Droga Raia,,Droga Raia,-22.9350055,-43.3357617,OpenStreetMap amenity=pharmacy,True
node/12749171568,node,12749171568,Droga Leste,,,-23.5592546,-46.3998889,OpenStreetMap amenity=pharmacy,True
node/12751089982,node,12751089982,Farmácia Ultra Popular,,,-9.749026,-36.6633611,OpenStreetMap amenity=pharmacy,True
node/12751089988,node,12751089988,Farmácia Permanente,,,-9.7488969,-36.6637306,OpenStreetMap amenity=pharmacy,True
node/12751089990,node,12751089990,Droga Lima,,,-9.751172,-36.6612316,OpenStreetMap amenity=pharmacy,True
node/12751089994,node,12751089994,Drogaria Viana,,,-9.7547959,-36.657649,OpenStreetMap amenity=pharmacy,True
node/12751090000,node,12751090000,Drogasil,,Drogasil,-9.7509154,-36.6537654,OpenStreetMap amenity=pharmacy,True
node/12751102301,node,12751102301,Farmácias Permanente,,,-9.7514426,-36.6535543,OpenStreetMap amenity=pharmacy,True
node/12751628723,node,12751628723,Drogaria FarmaVida,,,-19.9373509,-44.1124554,OpenStreetMap amenity=pharmacy,True
node/12752224345,node,12752224345,Ocean Farma,,,-22.9578696,-42.9811008,OpenStreetMap amenity=pharmacy,True
node/12752299664,node,12752299664,AC Farma,,,-27.6993525,-49.3344924,OpenStreetMap amenity=pharmacy,True
node/12752736625,node,12752736625,Drogaria Redelider,,,-9.7530439,-36.658939,OpenStreetMap amenity=pharmacy,True
node/12752736629,node,12752736629,Pharma Newpopular,,,-9.7557863,-36.6547246,OpenStreetMap amenity=pharmacy,True
node/12753453153,node,12753453153,Drogaria Andrade,,,-19.9470912,-44.1029482,OpenStreetMap amenity=pharmacy,True
node/12753453155,node,12753453155,Drogaria Capelinha,,,-19.9462524,-44.1006962,OpenStreetMap amenity=pharmacy,True
node/12753453156,node,12753453156,Drogaria Amazonas,,,-19.9460341,-44.1006,OpenStreetMap amenity=pharmacy,True
